date,season,team1,team2,elo1,elo2,elo_prob1,score1,score2
2000-11-12,2000,pit,phi,1526.509,1498.198,0.631147159644387,23,26
2000-11-12,2000,sfo,kan,1353.6,1558.35,0.3090710807244771,21,7
2000-11-12,2000,tam,gnb,1601.672,1518.8,0.7008229307978469,20,15
2000-11-12,2000,dal,cin,1430.574,1330.064,0.7216683200281261,23,6
2000-11-12,2000,oti,rav,1692.984,1533.214,0.7848032170499104,23,24
2000-11-12,2000,clt,nyj,1597.251,1571.665,0.6274879153447603,23,15
2000-11-12,2000,cle,nwe,1249.892,1461.333,0.3009070788180424,19,11
2000-11-12,2000,nyg,ram,1551.095,1628.244,0.482523306108979,24,38
2000-11-12,2000,sdg,mia,1359.329,1618.666,0.246253669536664,7,17
2000-11-12,2000,car,nor,1486.706,1470.98,0.6141276548035968,10,20
2000-11-12,2000,buf,chi,1574.528,1365.148,0.8291277785090124,20,3
2000-11-12,2000,jax,sea,1489.86,1421.201,0.6833917478300037,21,28
2000-11-13,2000,den,rai,1555.895,1622.036,0.498357974908669,27,24
2000-11-19,2000,nyg,det,1525.105,1501.505,0.62481177197523,21,31
2000-11-19,2000,nwe,cin,1428.421,1315.101,0.7362353162284528,16,13
2000-11-19,2000,nor,rai,1501.554,1608.12,0.4404654842003722,22,31
2000-11-19,2000,pit,jax,1508.235,1459.601,0.6579405186743857,24,34
2000-11-19,2000,sfo,atl,1393.559,1376.373,0.6161173746970099,16,6
2000-11-19,2000,phi,crd,1516.472,1324.291,0.814640970072629,34,9
2000-11-19,2000,oti,cle,1680.867,1282.804,0.9349663008216929,24,10
2000-11-19,2000,rav,dal,1545.332,1445.538,0.7208396810580737,27,0
2000-11-19,2000,den,sdg,1569.81,1348.478,0.838655676361983,38,37
2000-11-19,2000,min,car,1620.265,1456.132,0.7890145478849014,31,17
2000-11-19,2000,mia,nyj,1629.517,1555.942,0.6894826643076852,3,20
2000-11-19,2000,kan,buf,1518.39,1583.31,0.5001151292526153,17,21
2000-11-19,2000,gnb,clt,1508.754,1612.973,0.4437978325830896,26,24
2000-11-19,2000,chi,tam,1356.366,1611.718,0.250536275556658,13,10
2000-11-20,2000,ram,was,1654.235,1574.085,0.697527286997143,20,33
2000-11-23,2000,det,nwe,1532.727,1435.186,0.7182224092926968,34,9
2000-11-23,2000,dal,min,1428.23,1630.615,0.3119858366622348,15,27
2000-11-26,2000,tam,buf,1588.97,1599.409,0.5778804298833476,31,17
2000-11-26,2000,sea,den,1451.461,1571.789,0.4210429201770624,31,38
2000-11-26,2000,rav,cle,1562.64,1279.894,0.8809845622775141,44,7
2000-11-26,2000,rai,atl,1628.028,1358.626,0.8726919234248975,41,14
2000-11-26,2000,nyj,chi,1598.479,1379.114,0.83711765870468,17,10
2000-11-26,2000,jax,oti,1492.873,1683.776,0.3263465562834818,16,13
2000-11-26,2000,crd,nyg,1313.477,1493.883,0.3397675330750653,7,31
2000-11-26,2000,clt,mia,1600.53,1586.98,0.6111550819348357,14,17
2000-11-26,2000,cin,pit,1308.336,1474.963,0.3577801409980378,28,48
2000-11-26,2000,was,phi,1613.502,1527.286,0.7048433336406054,20,23
2000-11-26,2000,sdg,kan,1346.499,1502.292,0.3722335971248059,17,16
2000-11-26,2000,ram,nor,1614.818,1481.646,0.7578209348073834,24,31
2000-11-27,2000,car,gnb,1445.783,1521.197,0.4850175359294614,31,14
2000-11-30,2000,min,det,1645.679,1549.825,0.7162529178773062,24,17
2000-12-03,2000,sdg,sfo,1355.576,1411.307,0.513335999526173,17,45
2000-12-03,2000,jax,cle,1512.684,1272.417,0.8528659250351917,48,0
2000-12-03,2000,car,ram,1475.694,1580.181,0.4434170556730928,16,3
2000-12-03,2000,nyj,clt,1604.478,1582.958,0.6220007661240107,27,17
2000-12-03,2000,nor,den,1516.283,1588.871,0.4890817260975358,23,38
2000-12-03,2000,cin,crd,1287.512,1292.693,0.585245792686729,24,13
2000-12-03,2000,chi,gnb,1373.115,1491.285,0.4240740215973856,6,28
2000-12-03,2000,buf,mia,1577.1,1604.553,0.5538251002224401,6,33
2000-12-03,2000,atl,sea,1351.261,1434.379,0.4739497114274652,10,30
2000-12-03,2000,tam,dal,1611.279,1413.166,0.8197419527609766,27,7
2000-12-03,2000,phi,oti,1548.271,1663.965,0.4275588191374913,13,15
2000-12-03,2000,pit,rai,1495.787,1635.393,0.394253695753968,21,20
2000-12-03,2000,was,nyg,1592.517,1514.666,0.6947278384387331,7,9
2000-12-04,2000,nwe,kan,1418.088,1493.214,0.4854316392900725,30,24
2000-12-10,2000,ram,min,1550.267,1656.675,0.4406896529321696,40,29
2000-12-10,2000,sfo,nor,1446.024,1489.256,0.5312857441176492,27,31
2000-12-10,2000,rai,nyj,1626.701,1621.92,0.5990940475030144,31,7
2000-12-10,2000,oti,cin,1673.148,1307.579,0.9226246619893276,35,3
2000-12-10,2000,mia,tam,1642.103,1621.083,0.621323811173168,13,16
2000-12-10,2000,kan,car,1473.096,1505.608,0.5466181969472371,15,14
2000-12-10,2000,jax,crd,1522.741,1272.627,0.8598376257432765,44,10
2000-12-10,2000,gnb,det,1517.251,1538.829,0.562165947802251,26,13
2000-12-10,2000,rav,sdg,1570.117,1320.859,0.859242721305178,24,3
2000-12-10,2000,den,sea,1615.898,1463.003,0.7780440920922267,31,24
2000-12-10,2000,dal,was,1403.363,1576.193,0.3496178581707064,32,13
2000-12-10,2000,cle,phi,1262.36,1539.088,0.2281469327171287,24,35
2000-12-10,2000,chi,nwe,1347.149,1438.207,0.4625696808556391,24,17
2000-12-10,2000,nyg,pit,1530.991,1504.479,0.6287330500969758,30,10
2000-12-11,2000,clt,buf,1565.516,1539.55,0.6279990834604725,44,20
2000-12-16,2000,sea,rai,1454.604,1651.717,0.3185369476583195,27,24
2000-12-16,2000,pit,was,1482.775,1535.217,0.5180645486317017,24,3
2000-12-17,2000,dal,nyg,1444.339,1552.694,0.4379289847109887,13,17
2000-12-17,2000,crd,rav,1263.909,1577.731,0.1927351917849576,7,13
2000-12-17,2000,cle,oti,1252.017,1677.673,0.1114412894735116,0,24
2000-12-17,2000,cin,jax,1303.054,1531.459,0.2807721352314786,17,14
2000-12-17,2000,buf,nwe,1516.552,1415.588,0.7221929584154908,10,13
2000-12-17,2000,mia,clt,1624.175,1588.514,0.640941139577479,13,20
2000-12-17,2000,kan,den,1479.289,1624.297,0.3868522564373305,20,7
2000-12-17,2000,sfo,chi,1428.752,1369.768,0.671220255423449,17,0
2000-12-17,2000,nyj,det,1596.904,1516.166,0.6982409443495137,7,10
2000-12-17,2000,nor,atl,1506.528,1322.638,0.8073257043057218,23,7
2000-12-17,2000,min,gnb,1628.345,1539.913,0.7074901963832689,28,33
2000-12-17,2000,car,sdg,1499.414,1313.245,0.8093581498171587,30,22
2000-12-18,2000,tam,ram,1639.011,1578.597,0.6730342989856262,38,35
2000-12-23,2000,den,sfo,1590.713,1446.744,0.7690442294610095,38,9
2000-12-23,2000,sea,buf,1474.705,1494.895,0.5641315754984758,23,42
2000-12-23,2000,nyg,jax,1566.518,1509.918,0.6681846389742986,28,25
2000-12-24,2000,was,crd,1505.592,1257.17,0.8586596799961377,20,3
2000-12-24,2000,atl,kan,1312.83,1512.873,0.3148869885812553,29,13
2000-12-24,2000,clt,min,1616.448,1601.092,0.6136228015642267,31,10
2000-12-24,2000,det,chi,1536.899,1351.776,0.808427353231248,20,23
2000-12-24,2000,gnb,tam,1567.167,1647.587,0.477823395346628,17,14
2000-12-24,2000,nwe,mia,1437.245,1596.241,0.3679353427508121,24,27
2000-12-24,2000,phi,cin,1549.431,1324.595,0.8413664048183268,16,7
2000-12-24,2000,rai,car,1631.616,1506.934,0.7487388392180137,52,9
2000-12-24,2000,nor,ram,1516.336,1570.02,0.5162792770749133,21,26
2000-12-24,2000,sdg,pit,1305.725,1512.399,0.306710979239859,21,34
2000-12-24,2000,rav,nyj,1584.469,1576.171,0.6039467130396402,34,20
2000-12-25,2000,oti,dal,1683.837,1430.515,0.8620484251341888,31,0
2000-12-30,2000,nor,ram,1497.74,1588.617,0.4628287111132984,31,28
2000-12-30,2000,mia,clt,1606.024,1639.492,0.545254015635682,23,17
2000-12-31,2000,phi,tam,1555.886,1633.007,0.4825635522311107,21,3
2000-12-31,2000,rav,den,1605.228,1605.061,0.5926983228857755,21,3
2001-01-06,2000,rai,mia,1649.123,1623.472,0.6275753722419186,27,0
2001-01-06,2000,min,nor,1578.047,1512.811,0.6791130396046503,34,16
2001-01-07,2000,oti,rav,1692.19,1628.524,0.6771403892447545,10,24
2001-01-07,2000,nyg,phi,1575.236,1586.526,0.576685001439336,20,10
2001-01-14,2000,nyg,min,1595.054,1595.888,0.5913065431504052,41,0
2001-01-14,2000,rai,rav,1672.96,1667.477,0.6000642354000661,3,16
2001-01-28,2000,rav,nyg,1700.197,1624.739,0.6069169777446768,34,7
2001-09-09,2001,jax,pit,1502.466,1520.072,0.5677855198739721,21,3
2001-09-09,2001,cin,nwe,1380.427,1453.308,0.4886602741260273,23,17
2001-09-09,2001,cle,sea,1332.236,1461.802,0.4081371241728473,6,9
2001-09-09,2001,dal,tam,1449.774,1569.911,0.4213109600866146,6,10
2001-09-09,2001,kan,rai,1482.675,1595.16,0.4320859321378897,24,27
2001-09-09,2001,buf,nor,1521.265,1498.313,0.6239369275103015,6,24
2001-09-09,2001,gnb,det,1556.165,1509.406,0.6555072952442027,28,6
2001-09-09,2001,phi,ram,1546.139,1550.697,0.5861160338643714,17,20
2001-09-09,2001,sdg,was,1362.011,1510.163,0.3825682684772982,30,3
2001-09-09,2001,sfo,atl,1456.597,1404.46,0.6624641631480146,16,13
2001-09-09,2001,rav,chi,1652.017,1419.71,0.847022533523439,17,6
2001-09-09,2001,oti,mia,1603.825,1568.09,0.6410391664469745,23,31
2001-09-09,2001,nyj,clt,1538.608,1583.03,0.5295795424164047,24,45
2001-09-09,2001,min,car,1545.802,1494.618,0.6612363931113063,13,24
2001-09-10,2001,den,nyg,1556.177,1567.941,0.576018767176854,31,20
2001-09-23,2001,nwe,nyj,1433.336,1505.56,0.4896053262091004,3,10
2001-09-23,2001,jax,oti,1527.382,1574.303,0.5259943150848014,13,6
2001-09-23,2001,sfo,ram,1465.483,1567.407,0.4470612490421201,26,30
2001-09-23,2001,dal,sdg,1436.544,1404.775,0.6357690310486822,21,32
2001-09-23,2001,sea,phi,1472.795,1529.43,0.5120358771536516,3,27
2001-09-23,2001,mia,rai,1597.611,1606.887,0.5795126581209564,18,15
2001-09-23,2001,kan,nyg,1470.949,1547.368,0.4835726525747358,3,13
2001-09-23,2001,crd,den,1335.012,1576.75,0.2655369451692599,17,38
2001-09-23,2001,clt,buf,1616.078,1482.992,0.7577300664302623,42,26
2001-09-23,2001,cle,det,1321.242,1488.848,0.3564862751230049,24,14
2001-09-23,2001,cin,rav,1400.399,1658.714,0.2473472785139257,21,10
2001-09-23,2001,chi,min,1413.013,1511.107,0.4525174216171487,17,10
2001-09-23,2001,atl,car,1395.575,1529.312,0.4023502315406267,24,16
2001-09-24,2001,gnb,was,1576.724,1467.398,0.7317463839419949,37,0
2001-09-30,2001,rai,sea,1595.516,1439.706,0.7809283460556419,38,14
2001-09-30,2001,phi,dal,1562.519,1403.494,0.7840780490637519,40,18
2001-09-30,2001,nyg,nor,1570.439,1536.586,0.6385424639874795,21,13
2001-09-30,2001,nwe,clt,1413.04,1628.672,0.2958565285029781,44,13
2001-09-30,2001,min,tam,1487.99,1583.141,0.4567178217703121,20,16
2001-09-30,2001,was,kan,1449.315,1447.877,0.5944633637292698,13,45
2001-09-30,2001,sdg,cin,1437.826,1441.408,0.587478282887723,28,14
2001-09-30,2001,jax,cle,1546.935,1353.614,0.8156298491470734,14,23
2001-09-30,2001,den,rav,1591.945,1617.705,0.556232006803754,13,20
2001-09-30,2001,crd,atl,1319.817,1422.685,0.4457183425910547,14,34
2001-09-30,2001,car,gnb,1502.202,1594.807,0.4603565977066329,7,28
2001-09-30,2001,buf,pit,1470.398,1495.157,0.5576538765930077,3,20
2001-09-30,2001,ram,mia,1581.56,1608.982,0.5538691953890772,42,10
2001-10-01,2001,nyj,sfo,1525.855,1451.33,0.6906522650505313,17,19
2001-10-07,2001,tam,gnb,1565.411,1622.914,0.5107873760756977,14,10
2001-10-07,2001,sfo,car,1467.533,1474.095,0.5833148445973326,24,14
2001-10-07,2001,sea,jax,1426.889,1504.377,0.482036058702477,24,15
2001-10-07,2001,rav,oti,1641.258,1554.75,0.7051929036207382,26,7
2001-10-07,2001,rai,dal,1608.333,1391.205,0.835354198777163,28,21
2001-10-07,2001,pit,cin,1527.994,1419.672,0.7306103888816455,16,7
2001-10-07,2001,phi,crd,1574.808,1293.136,0.8803348002328665,20,21
2001-10-07,2001,nyg,was,1585.64,1406.45,0.8030821909209309,23,9
2001-10-07,2001,nor,min,1521.385,1505.721,0.6140430748618864,28,15
2001-10-07,2001,mia,nwe,1578.308,1465.435,0.735735327347616,30,10
2001-10-07,2001,den,kan,1568.392,1490.743,0.6944811735865976,20,6
2001-10-07,2001,buf,nyj,1437.561,1509.653,0.4897952088683595,36,42
2001-10-07,2001,atl,chi,1449.366,1436.13,0.6107254462485109,3,31
2001-10-07,2001,cle,sdg,1396.172,1459.561,0.5023183987501874,20,16
2001-10-08,2001,det,ram,1456.476,1612.234,0.3722806784369852,0,35
2001-10-14,2001,chi,crd,1478.776,1307.623,0.79566313103268,20,13
2001-10-14,2001,sea,den,1450.878,1583.932,0.4032960191532155,34,21
2001-10-14,2001,oti,tam,1538.225,1581.104,0.5317917306645112,31,28
2001-10-14,2001,nyj,mia,1528.653,1593.195,0.5006591146010819,21,17
2001-10-14,2001,min,det,1486.07,1430.852,0.6664184552085728,31,26
2001-10-14,2001,kan,pit,1475.203,1539.494,0.5010203316030051,17,20
2001-10-14,2001,gnb,rav,1607.22,1657.784,0.5207631267867407,31,23
2001-10-14,2001,clt,rai,1576.277,1614.402,0.5385992796432929,18,23
2001-10-14,2001,cin,cle,1408.172,1412.18,0.5868838581336191,24,14
2001-10-14,2001,car,nor,1454.628,1541.036,0.4692303424150064,25,27
2001-10-14,2001,atl,sfo,1406.719,1486.999,0.4780244787797736,31,37
2001-10-14,2001,ram,nyg,1637.858,1595.24,0.650104596815124,15,14
2001-10-14,2001,nwe,sdg,1450.548,1443.553,0.6021511979561966,29,26
2001-10-15,2001,dal,was,1385.136,1396.85,0.5760890581349757,9,7
2001-10-18,2001,jax,buf,1480.387,1418.56,0.6748217084311625,10,13
2001-10-21,2001,tam,pit,1568.252,1553.389,0.6129497391079768,10,17
2001-10-21,2001,nor,atl,1551.247,1388.244,0.7879296537463261,13,20
2001-10-21,2001,cle,rav,1392.902,1636.861,0.2630509896222836,24,14
2001-10-21,2001,min,gnb,1497.405,1628.142,0.4065098178807133,35,13
2001-10-21,2001,clt,nwe,1556.738,1461.229,0.7158491246631257,17,38
2001-10-21,2001,cin,chi,1427.45,1486.451,0.5086323971344328,0,24
2001-10-21,2001,det,oti,1419.517,1551.077,0.4053673421449885,24,27
2001-10-21,2001,was,car,1387.756,1444.418,0.5119970434727965,17,14
2001-10-21,2001,crd,kan,1299.949,1461.307,0.3647790099890865,24,16
2001-10-21,2001,nyj,ram,1544.723,1642.483,0.4529937947811571,14,34
2001-10-21,2001,sdg,den,1432.872,1551.432,0.4235258021493282,27,10
2001-10-22,2001,nyg,phi,1590.615,1560.321,0.6338005905982736,9,10
2001-10-25,2001,kan,clt,1432.114,1509.0,0.4829013410508302,28,35
2001-10-28,2001,was,nyg,1401.235,1581.431,0.3400387631370998,35,21
2001-10-28,2001,sdg,buf,1467.028,1438.415,0.6315517795927745,27,24
2001-10-28,2001,ram,nor,1669.661,1514.689,0.7801019557936588,31,34
2001-10-28,2001,tam,min,1541.8,1535.769,0.600821045319195,41,14
2001-10-28,2001,sea,mia,1483.378,1577.126,0.4587224611760929,20,24
2001-10-28,2001,rav,jax,1598.389,1460.533,0.7627350011363522,18,17
2001-10-28,2001,det,cin,1408.608,1394.616,0.6117595631068584,27,31
2001-10-28,2001,den,nwe,1517.276,1508.966,0.6039632359318174,31,20
2001-10-28,2001,dal,crd,1394.23,1329.142,0.6789273541855617,17,3
2001-10-28,2001,chi,sfo,1519.285,1505.475,0.6115107006219566,37,31
2001-10-28,2001,car,nyj,1430.939,1517.545,0.4689464866067151,12,13
2001-10-28,2001,phi,rai,1569.505,1633.942,0.500810221420427,10,20
2001-10-29,2001,pit,oti,1579.841,1561.987,0.6170264495923342,34,7
2001-11-04,2001,atl,nwe,1424.802,1489.918,0.4998330625869609,10,24
2001-11-04,2001,sfo,det,1490.878,1388.183,0.724187693387508,21,13
2001-11-04,2001,pit,rav,1604.438,1601.401,0.5966804308095159,10,13
2001-11-04,2001,oti,jax,1537.39,1457.521,0.6971858991074008,28,24
2001-11-04,2001,was,sea,1438.954,1468.803,0.5504144598945305,27,14
2001-11-04,2001,chi,cle,1533.881,1431.374,0.7239714794599849,27,21
2001-11-04,2001,buf,clt,1428.616,1528.976,0.4492878408423013,14,30
2001-11-04,2001,sdg,kan,1476.827,1412.139,0.6784252185138747,20,25
2001-11-04,2001,nor,nyj,1538.721,1523.983,0.6127790156420626,9,16
2001-11-04,2001,mia,car,1591.701,1424.501,0.7919386018742328,23,6
2001-11-04,2001,gnb,tam,1589.778,1567.571,0.6229301266499795,21,20
2001-11-04,2001,crd,phi,1312.723,1545.481,0.2757398754068055,7,21
2001-11-04,2001,nyg,dal,1543.712,1410.649,0.757705760491861,27,24
2001-11-05,2001,rai,den,1657.966,1536.323,0.7454334324350456,38,28
2001-11-11,2001,atl,dal,1397.732,1404.486,0.5830461815525014,20,13
2001-11-11,2001,den,sdg,1525.069,1450.992,0.690101008917195,26,16
2001-11-11,2001,ram,car,1645.629,1413.622,0.846798630675704,48,14
2001-11-11,2001,sfo,nor,1502.14,1512.278,0.5783030371473094,28,27
2001-11-11,2001,sea,rai,1445.446,1669.22,0.2861867887862447,34,27
2001-11-11,2001,phi,min,1559.358,1509.998,0.658880444071657,48,17
2001-11-11,2001,nyj,kan,1550.426,1437.973,0.7352649860767055,27,7
2001-11-11,2001,nwe,buf,1516.988,1403.56,0.7363560278134104,21,11
2001-11-11,2001,jax,cin,1448.376,1415.041,0.637853951768143,30,13
2001-11-11,2001,det,tam,1376.921,1562.543,0.3330647503333753,17,20
2001-11-11,2001,crd,nyg,1298.847,1549.875,0.255238952711065,10,17
2001-11-11,2001,clt,mia,1554.032,1602.58,0.5236586507972669,24,27
2001-11-11,2001,cle,pit,1421.392,1587.367,0.3586429896502148,12,15
2001-11-11,2001,chi,gnb,1543.863,1594.806,0.5202186180399897,12,20
2001-11-12,2001,oti,rav,1546.535,1618.472,0.4900181808975678,10,16
2001-11-18,2001,tam,chi,1571.297,1520.856,0.6602776617254734,24,27
2001-11-18,2001,rav,cle,1637.483,1411.884,0.8419517461662762,17,27
2001-11-18,2001,pit,jax,1596.874,1468.415,0.7528070083642932,20,7
2001-11-18,2001,nor,clt,1506.574,1539.403,0.5461659246821357,34,20
2001-11-18,2001,mia,nyj,1617.208,1565.342,0.6621152500582922,0,24
2001-11-18,2001,gnb,atl,1617.814,1414.625,0.824019352455208,20,23
2001-11-18,2001,den,was,1539.048,1462.311,0.6933661305368025,10,17
2001-11-18,2001,dal,phi,1387.592,1581.834,0.3221351494173953,3,36
2001-11-18,2001,crd,det,1289.06,1368.167,0.4797095442543455,45,38
2001-11-18,2001,cin,oti,1395.002,1527.524,0.4040332075585091,7,20
2001-11-18,2001,car,sfo,1404.024,1507.844,0.4443648577318344,22,25
2001-11-18,2001,buf,sea,1391.865,1477.442,0.4704218916629094,20,23
2001-11-18,2001,nwe,ram,1528.684,1655.227,0.4123473450157695,17,24
2001-11-18,2001,rai,sdg,1637.224,1437.014,0.8215187901239498,34,24
2001-11-19,2001,min,nyg,1487.522,1559.662,0.4897261602850316,28,16
2001-11-22,2001,dal,den,1366.134,1508.226,0.3908413011147825,24,26
2001-11-22,2001,det,gnb,1346.389,1591.796,0.2614383318270276,27,29
2001-11-25,2001,buf,mia,1378.943,1572.192,0.3233846221018431,27,34
2001-11-25,2001,jax,rav,1456.423,1590.959,0.4012447341776291,21,24
2001-11-25,2001,phi,was,1603.293,1493.133,0.7326877188455557,3,13
2001-11-25,2001,oti,pit,1548.215,1608.866,0.5062583872420687,24,34
2001-11-25,2001,nyg,rai,1533.401,1644.863,0.4335315601467576,10,28
2001-11-25,2001,nwe,nor,1512.001,1530.8,0.5660994317245412,34,17
2001-11-25,2001,min,chi,1513.783,1540.176,0.555332385204403,6,13
2001-11-25,2001,kan,sea,1423.056,1490.364,0.4966785698602217,19,7
2001-11-25,2001,clt,sfo,1515.177,1519.951,0.5858143736036759,21,40
2001-11-25,2001,cle,cin,1458.408,1374.312,0.702298154372841,18,0
2001-11-25,2001,car,atl,1391.917,1440.644,0.5234016195982396,7,10
2001-11-25,2001,sdg,crd,1429.375,1310.837,0.7420267998925147,17,20
2001-11-26,2001,ram,tam,1671.909,1551.977,0.7435598900021286,17,24
2001-11-29,2001,kan,phi,1448.903,1565.115,0.4268291632819479,10,23
2001-12-02,2001,pit,min,1633.194,1490.275,0.7679689270399916,21,16
2001-12-02,2001,nyj,nwe,1610.359,1536.568,0.6897488080665536,16,17
2001-12-02,2001,nor,car,1506.233,1377.297,0.7533176218058062,27,23
2001-12-02,2001,mia,den,1584.9,1516.523,0.6830404091371136,21,10
2001-12-02,2001,cle,oti,1474.827,1523.888,0.5229219864441932,15,31
2001-12-02,2001,cin,tam,1357.893,1585.739,0.2814224058309699,13,16
2001-12-02,2001,chi,det,1563.685,1341.08,0.8396447829794339,13,10
2001-12-02,2001,was,dal,1531.311,1357.837,0.7978267867968265,14,20
2001-12-02,2001,rai,crd,1669.865,1333.283,0.9098407322807692,31,34
2001-12-02,2001,rav,clt,1601.743,1479.091,0.7465340519603687,39,27
2001-12-02,2001,sfo,buf,1556.037,1366.235,0.8125641508781047,35,0
2001-12-02,2001,atl,ram,1455.263,1638.148,0.3365737036496926,6,35
2001-12-02,2001,sea,sdg,1464.517,1406.929,0.6694444030791369,13,10
2001-12-03,2001,jax,gnb,1445.639,1597.105,0.3780723221596365,21,28
2001-12-09,2001,dal,nyg,1392.662,1508.399,0.4274982372079919,20,13
2001-12-09,2001,phi,sdg,1587.131,1398.248,0.8117571031473522,24,14
2001-12-09,2001,tam,det,1593.004,1337.148,0.8637739667256367,15,12
2001-12-09,2001,rai,kan,1639.006,1426.887,0.8313499820513512,28,26
2001-12-09,2001,nwe,cle,1546.774,1444.979,0.7231516767488768,27,16
2001-12-09,2001,min,oti,1482.678,1553.735,0.4912841592769965,42,24
2001-12-09,2001,gnb,chi,1612.234,1567.616,0.6527188792375774,17,7
2001-12-09,2001,den,sea,1501.671,1473.198,0.6313642304076342,20,7
2001-12-09,2001,crd,was,1364.142,1496.486,0.4042799577461679,10,20
2001-12-09,2001,cin,jax,1350.628,1430.51,0.4785961689420965,10,14
2001-12-09,2001,buf,car,1354.195,1370.0,0.5703279208764572,25,24
2001-12-09,2001,atl,nor,1433.533,1513.53,0.4784309762601856,10,28
2001-12-09,2001,pit,nyj,1640.79,1600.153,0.6475062270008506,18,7
2001-12-09,2001,ram,sfo,1659.878,1568.077,0.7114874336196022,27,14
2001-12-10,2001,mia,clt,1599.752,1467.11,0.7572605631336554,41,6
2001-12-15,2001,sdg,rai,1390.154,1642.297,0.2540207733196907,6,13
2001-12-15,2001,nyg,crd,1484.027,1345.33,0.7636099973003428,17,13
2001-12-16,2001,was,phi,1515.298,1595.225,0.4785315277679323,6,20
2001-12-16,2001,rav,pit,1613.724,1657.506,0.5304972519756981,21,26
2001-12-16,2001,oti,gnb,1523.694,1628.098,0.4435349757653697,26,20
2001-12-16,2001,nyj,cin,1583.438,1335.326,0.8584429682424226,15,14
2001-12-16,2001,kan,den,1423.596,1520.335,0.4544505436677779,26,23
2001-12-16,2001,det,min,1333.851,1512.719,0.3417563942834311,27,24
2001-12-16,2001,clt,atl,1451.147,1405.549,0.6539965353321434,41,27
2001-12-16,2001,cle,jax,1432.19,1445.812,0.5734045974496349,10,15
2001-12-16,2001,chi,tam,1551.752,1596.3,0.5293988445847422,27,3
2001-12-16,2001,buf,nwe,1360.022,1559.563,0.3155107355129074,9,12
2001-12-16,2001,sea,dal,1454.534,1417.033,0.6433750546312564,29,3
2001-12-16,2001,sfo,mia,1553.862,1615.715,0.5045287732031231,21,0
2001-12-17,2001,nor,ram,1541.514,1674.093,0.4039542023003131,21,34
2001-12-22,2001,sfo,phi,1584.448,1620.968,0.5408944600634082,13,3
2001-12-22,2001,rai,oti,1652.033,1545.746,0.7282985549394048,10,13
2001-12-22,2001,nwe,mia,1567.807,1585.128,0.5681880846673872,20,13
